live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp,id
66,3,1,1,0,7,0,2,2,0,0,0,3,22,FRA,c5908bc4
744,326,64,0,1,0,0,0,0,0,0,1,3,22,FRA,c631f952
10,0,0,0,0,0,0,0,0,0,0,0,0,22,FRA,c678ddd7
1505,55,36,6,23,11,11,7,4,3,0,4,9,22,FRA,c6e5d20f
1252,45,16,9,3,57,14,6,1,1,0,8,39,22,FRA,c76b7567
1337,149,98,1,23,88,2,49,15,29,0,5,21,22,FRA,c801616a
889,10,10,0,8,12,0,0,0,0,0,5,17,22,FRA,caa7aaea
397,107,29,2,2,88,29,45,17,21,1,4,21,22,FRA,caef7840
440,56,8,1,1,27,36,12,6,3,0,1,12,22,FRA,cc41f558
6,0,0,0,0,0,0,0,0,0,0,0,0,22,FRA,cc588cbe
2336,87,55,7,18,8,32,0,0,0,0,2,24,22,FRA,cc77354e
236,7,0,1,1,5,0,0,0,0,0,0,5,22,FRA,cc83b74d
15,1,0,0,0,0,0,0,0,0,0,0,1,22,FRA,cc972842
1464,57,52,0,22,0,4,0,0,0,0,4,11,22,FRA,ccce7025
42,0,0,0,0,1,0,0,0,0,0,0,0,22,FRA,cdc4458b
661,29,24,1,12,6,5,0,0,0,0,2,7,22,FRA,ce492295
1877,22,22,16,12,6,0,0,0,0,0,5,24,22,FRA,ce4f40c7
618,28,1,2,1,6,7,0,0,0,0,12,17,22,FRA,ce50fd99
4,2,0,0,0,2,2,0,0,0,0,0,0,22,FRA,ce84946a
633,14,3,0,4,3,11,0,0,0,0,1,4,22,FRA,cea59f02
585,193,42,0,1,0,0,0,0,0,0,0,0,22,FRA,cecbce23
99,18,8,0,1,16,1,9,4,3,0,0,4,22,FRA,ced1d98f
86,2,1,0,0,0,1,0,0,0,0,0,1,22,FRA,cf1ef7ec
480,132,4,0,3,41,128,0,0,0,0,2,21,22,FRA,cfa49cc1
28,4,0,0,0,1,1,0,0,0,0,0,0,22,FRA,d1828392
3,1,1,0,0,1,0,0,0,0,0,0,0,22,FRA,d21e361a
730,57,1,6,8,65,5,2,1,1,0,3,23,22,FRA,d33c706e
655,26,25,1,10,9,0,1,0,0,0,3,15,22,FRA,d4d35152
155,10,4,3,1,1,3,2,1,0,0,2,4,22,FRA,d504b3e1
153,33,9,0,4,27,0,20,7,9,0,2,2,22,FRA,d5575935
1323,177,16,1,2,70,159,2,0,0,0,3,24,22,FRA,d56b9520
607,107,8,0,1,62,99,0,0,0,0,5,34,22,FRA,d5d22a58
2324,76,63,3,21,6,5,0,0,0,0,8,3,22,FRA,d5f2f82b
137,37,3,0,0,0,0,0,0,0,0,0,0,22,FRA,d6f6ce93
1566,72,24,28,19,32,3,34,13,1,0,19,31,22,FRA,d70ce98e
355,101,6,1,2,18,94,1,0,1,0,2,8,22,FRA,d75f3980
2,0,0,0,0,0,0,0,0,0,0,0,0,22,FRA,d8c19a60
1316,31,29,2,5,1,0,0,0,0,0,3,11,22,FRA,d9764034
60,0,0,0,1,1,0,0,0,0,0,0,0,22,FRA,da4d670f
34,2,0,0,0,6,2,0,0,0,0,0,0,22,FRA,db013c7d
321,11,7,0,0,2,2,0,0,0,0,0,5,22,FRA,db23d9fc
730,330,84,0,8,0,0,0,0,0,0,2,1,22,FRA,db3164e1
1077,144,27,4,17,188,58,53,21,23,0,4,31,22,FRA,db7849ca
16,8,1,0,0,0,0,0,0,0,0,0,0,22,FRA,db87a2c4
467,23,14,2,2,21,0,9,7,1,0,2,7,22,FRA,dbde4959
1106,169,28,2,16,87,141,0,0,0,0,4,25,22,FRA,de40e38c
329,92,5,0,1,5,87,0,0,0,0,0,6,22,FRA,de488e56
519,11,8,2,7,6,3,0,0,0,0,3,21,22,FRA,deba6b05
10,0,0,0,0,0,0,0,0,0,0,0,0,22,FRA,dff0c299
908,27,25,1,4,0,2,0,0,0,0,2,4,22,FRA,dff153a4
1553,265,27,1,4,69,210,28,7,19,0,2,26,22,FRA,e0bc6fdc
1147,61,28,1,7,8,33,0,0,0,0,0,5,22,FRA,e0f3a1f6
706,28,21,3,21,21,0,3,1,1,1,2,13,22,FRA,e2f9bb5f
823,19,17,1,8,0,2,0,0,0,0,0,2,22,FRA,e3d0b0c4
280,77,5,0,0,23,71,0,0,0,0,0,11,22,FRA,e3e05edf
605,171,5,0,3,68,166,0,0,0,0,1,31,22,FRA,e3e32fbb
215,3,2,0,3,2,1,0,0,0,0,0,1,22,FRA,e4114f5d
1619,208,26,1,3,52,180,2,0,0,0,3,32,22,FRA,e42d61c7
82,3,1,1,2,3,1,0,0,0,0,0,3,22,FRA,e4448c8c
1212,29,28,1,9,5,1,0,0,0,0,1,12,22,FRA,e472a6f6
584,122,11,1,7,46,111,0,0,0,0,4,23,22,FRA,e4b72e34
76,24,4,0,1,1,20,0,0,0,0,1,2,22,FRA,e4bb1f08
498,23,22,1,7,2,1,0,0,0,0,0,6,22,FRA,e50623a0
634,15,15,1,3,0,0,0,0,0,0,3,5,22,FRA,e5c1e0ca
809,15,13,2,9,6,2,0,0,0,0,3,7,22,FRA,e6c43eec
391,48,4,2,7,33,44,0,0,0,0,0,12,22,FRA,e6eadfb8
550,25,4,0,9,22,21,0,0,0,0,2,9,22,FRA,e768de1f
402,37,4,5,2,2,6,0,0,0,0,3,19,22,FRA,e7986081
657,44,12,2,4,28,12,16,4,9,0,2,5,22,FRA,e7d59f4f
268,146,34,0,0,0,0,0,0,0,0,0,0,22,FRA,e8c5dd4d
288,8,5,0,3,1,3,0,0,0,0,0,4,22,FRA,e97150c0
612,73,22,4,15,67,31,19,13,4,0,9,29,22,FRA,ea02beaf
826,224,24,5,13,61,200,0,0,0,0,5,25,22,FRA,ea0aa7e0
444,45,2,1,2,15,5,0,0,0,0,1,16,22,FRA,ea0ff634
293,5,0,1,0,15,4,1,0,0,0,1,8,22,FRA,eab85789
826,31,23,0,7,6,8,0,0,0,0,1,3,22,FRA,eab957a3
139,9,2,0,0,1,7,0,0,0,0,0,5,22,FRA,eaf71a5e
725,17,12,2,2,1,5,0,0,0,0,4,11,22,FRA,eb58eef0
392,155,23,0,0,0,0,0,0,0,0,0,1,22,FRA,ecada4fc
1806,237,127,3,48,135,15,95,60,29,0,5,17,22,FRA,ed39121c
1783,163,34,5,11,7,127,0,0,0,0,4,26,22,FRA,ed45c4a5
495,239,40,0,4,0,0,0,0,0,0,1,0,22,FRA,edbe46dc
1090,92,64,4,11,12,28,0,0,0,0,3,12,22,FRA,edd81e2a
53,1,1,0,1,1,0,0,0,0,0,0,1,22,FRA,ee158be5
542,45,4,1,6,28,38,3,2,0,0,4,19,22,FRA,ee45fd85
664,25,23,0,4,0,2,0,0,0,0,2,6,22,FRA,ee644761
132,4,4,0,0,0,0,0,0,0,0,0,4,22,FRA,ee95585f
837,218,17,3,10,39,201,0,0,0,0,2,22,22,FRA,eef2d8ce
1705,55,44,4,19,19,11,0,0,0,0,6,33,22,FRA,ef9c1c95
840,289,69,0,1,0,1,0,0,0,0,0,0,22,FRA,f00de885
1398,48,45,1,21,2,3,0,0,0,0,8,9,22,FRA,f066022d
975,153,19,0,3,39,127,7,3,1,1,3,22,22,FRA,f20e4cc9
683,110,6,0,0,21,104,0,0,0,0,3,10,22,FRA,f28474a4
798,76,47,5,13,34,1,27,13,11,0,4,11,22,FRA,f3600c02
203,11,1,0,3,12,10,0,0,0,0,0,5,22,FRA,f36d5624
451,73,2,2,4,32,70,1,0,1,0,3,7,22,FRA,f4bc42b1
579,14,13,0,2,0,1,0,0,0,0,1,2,22,FRA,f520049f
402,30,20,0,10,19,0,10,6,4,0,2,12,22,FRA,f54d2149
46,6,1,0,0,0,5,0,0,0,0,0,0,22,FRA,f5b6fb78
205,38,11,2,5,32,1,22,11,10,0,2,5,22,FRA,f5c8b425
0,0,0,0,0,0,0,0,0,0,0,0,0,22,FRA,f5dfc256
534,17,17,0,3,0,0,0,0,0,0,1,3,22,FRA,f5efb153
349,45,12,1,1,46,4,29,10,14,0,2,12,22,FRA,f6496133
554,18,11,0,10,3,7,0,0,0,0,1,4,22,FRA,f6b94e8d
1145,289,47,2,31,188,186,56,6,44,0,1,26,22,FRA,f7691f63
149,123,35,0,0,0,0,0,0,0,0,1,0,22,FRA,f7d3a773
1511,30,14,6,8,20,6,9,4,3,0,7,30,22,FRA,f81ef10d
72,5,1,0,0,2,0,1,1,0,0,0,3,22,FRA,f83c8d6c
304,9,2,1,0,23,3,0,0,0,0,1,12,22,FRA,f8405304
1032,46,27,2,10,10,8,0,0,0,0,1,20,22,FRA,f86ca403
430,178,7,0,0,41,171,0,0,0,0,1,30,22,FRA,f8ce97ca
6,1,0,0,0,1,0,0,0,0,0,0,1,22,FRA,f98b15f0
656,7,2,0,2,49,4,1,0,0,0,2,23,22,FRA,f9d5908e
413,11,2,1,2,16,4,0,0,0,0,1,20,22,FRA,fb14aa28
238,177,44,0,1,0,0,0,0,0,0,1,0,22,FRA,fbf83734
974,70,21,6,9,85,1,48,12,27,0,8,26,22,FRA,fc46aab1
815,192,19,0,3,44,173,0,0,0,0,4,32,22,FRA,fc4cf6a7
635,68,16,0,1,18,52,0,0,0,0,1,10,22,FRA,fc62f087
318,5,5,2,1,4,0,0,0,0,0,0,11,22,FRA,fcc84a07
2352,53,49,0,17,3,4,0,0,0,0,1,10,22,FRA,fd2bc67d
54,0,0,0,0,0,0,0,0,0,0,0,3,22,FRA,fe6c1add
856,141,10,1,0,38,131,0,0,0,0,4,18,22,FRA,feb5d3ab
978,31,19,5,15,4,4,7,1,2,0,4,12,22,FRA,feb5d972
1168,195,22,2,7,76,168,5,0,4,1,3,11,22,FRA,ff0ab48c
24,0,0,0,0,0,0,0,0,0,0,1,1,22,FRA,ff20acfe
3,1,0,0,0,0,1,0,0,0,0,0,0,22,FRA,ff44d058
962,147,12,3,5,71,133,2,1,0,0,3,35,22,FRA,ff800ed8
175,10,0,6,0,1,1,0,0,0,0,1,2,22,FRA,ffec9769
156,0,0,1,0,13,0,0,0,0,0,0,2,22,FRA,fffea3e5
1400,44,38,0,8,2,6,0,0,0,0,2,6,23,FRA,00891164
1414,409,64,2,5,255,234,111,43,50,0,5,33,23,FRA,00a8d210
118,11,0,0,0,2,0,0,0,0,0,0,4,23,FRA,01870104
69,6,0,0,0,2,1,0,0,0,0,0,6,23,FRA,01becd60
799,20,19,0,5,3,1,0,0,0,0,1,9,23,FRA,01fd01e8
355,34,6,1,3,76,15,10,5,2,0,0,17,23,FRA,02bcaf8e
653,14,7,2,3,5,5,2,0,2,0,2,10,23,FRA,032f894e
17,2,1,0,0,0,0,1,0,0,0,0,0,23,FRA,03e91055
352,25,6,6,5,47,6,13,6,2,0,1,12,23,FRA,0400dd2f
912,24,22,0,1,0,2,0,0,0,0,0,7,23,FRA,04ac78d2
351,8,0,2,0,1,1,0,0,0,0,0,11,23,FRA,04bb2b06
1010,95,44,3,13,11,50,0,0,0,0,1,16,23,FRA,0512a60a
275,55,2,0,0,20,53,0,0,0,0,1,15,23,FRA,061266cd
402,34,1,4,2,4,0,0,0,0,0,4,12,23,FRA,065dc209
2016,71,57,4,14,15,8,0,0,0,0,6,14,23,FRA,06c48679
455,13,13,0,5,0,0,0,0,0,0,0,2,23,FRA,06df8256
15,0,0,0,0,0,0,0,0,0,0,0,1,23,FRA,07ace8c3
138,73,14,0,0,0,0,0,0,0,0,0,0,23,FRA,0810b6df
2453,80,47,2,38,13,27,0,0,0,0,2,13,23,FRA,08511d65
681,254,47,0,1,0,0,0,0,0,0,0,1,23,FRA,08f5afaa
358,70,14,4,0,50,15,36,18,11,0,2,15,23,FRA,095e4199
527,157,8,0,0,27,149,0,0,0,0,2,21,23,FRA,0a63446f
23,0,0,0,0,1,0,0,0,0,0,0,1,23,FRA,0af4dcf0
270,33,10,1,0,59,5,15,5,8,0,0,11,23,FRA,0b2c9aec
305,57,13,0,1,54,7,20,4,14,0,2,13,23,FRA,0b4d8274
424,16,1,3,3,4,1,0,0,0,0,8,21,23,FRA,0b4f388a
580,89,24,8,4,101,20,42,19,23,0,4,15,23,FRA,0be95d34
941,227,26,1,12,113,159,41,5,27,0,1,25,23,FRA,0bfca6a1
1188,285,16,0,9,85,269,0,0,0,0,7,39,23,FRA,0cbc8baa
385,53,0,1,2,19,3,0,0,0,0,2,24,23,FRA,0d7b6576
918,352,88,0,2,0,0,0,0,0,0,1,1,23,FRA,0e12089d
106,13,0,1,2,8,0,0,0,0,0,1,4,23,FRA,0e46fa2f
299,71,5,0,0,43,59,7,0,5,0,1,11,23,FRA,0e7ccfc4
73,0,0,0,0,0,0,0,0,0,0,1,1,23,FRA,0e8d7b6c
655,166,12,5,0,50,148,5,3,0,0,3,20,23,FRA,0ed063d6
617,18,15,2,6,10,3,0,0,0,0,1,23,23,FRA,0f8418aa
10,0,0,0,0,1,0,0,0,0,0,0,0,23,FRA,0f86995c
749,178,18,1,3,45,160,0,0,0,0,2,26,23,FRA,0ff630d0
1202,66,48,1,9,4,1,0,0,0,0,3,7,23,FRA,102c9665
43,1,0,1,0,2,0,0,0,0,0,0,2,23,FRA,104b4ad3
400,31,12,3,9,30,2,14,4,8,0,3,16,23,FRA,10dd88f9
1114,122,33,6,7,123,23,61,18,35,0,6,21,23,FRA,10f0fdd3
59,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,114bbdee
94,3,1,0,0,6,1,1,1,0,0,0,3,23,FRA,11f54bd5
37,3,0,1,0,4,0,3,0,3,0,0,2,23,FRA,1237c049
265,49,12,1,3,4,37,0,0,0,0,0,13,23,FRA,1361e5bc
2444,123,99,17,2,7,23,1,0,0,0,6,17,23,FRA,1467af0d
1550,205,67,11,3,164,21,100,38,41,1,9,43,23,FRA,148e136f
483,7,6,0,7,2,0,0,0,0,0,3,8,23,FRA,15944afd
1236,78,76,0,23,6,2,0,0,0,0,4,6,23,FRA,16aa7d4c
14,0,0,0,0,0,0,0,0,0,0,0,1,23,FRA,17e25e72
984,128,21,9,14,157,35,67,40,9,0,2,39,23,FRA,1880614f
78,11,0,0,2,1,1,0,0,0,0,0,2,23,FRA,18ebca4b
681,54,12,6,11,51,7,34,16,10,0,1,16,23,FRA,19053e31
789,58,7,0,3,65,50,0,0,0,0,1,32,23,FRA,1956b948
1305,25,18,3,13,11,5,2,0,2,0,4,22,23,FRA,1961b2aa
454,2,0,0,1,9,2,0,0,0,0,2,14,23,FRA,19ba6c6d
712,35,30,0,0,1,4,0,0,0,0,1,8,23,FRA,1a066e69
533,78,29,6,9,63,13,29,14,10,0,5,20,23,FRA,1a248246
1064,32,31,1,4,6,1,0,0,0,0,0,7,23,FRA,1a2935f6
1022,25,17,1,3,11,8,0,0,0,0,2,9,23,FRA,1a6b7ea4
986,289,21,0,0,89,268,0,0,0,0,4,54,23,FRA,1a85bcdb
9,1,1,0,0,0,0,0,0,0,0,0,0,23,FRA,1b5b32d2
20,14,6,0,0,0,0,0,0,0,0,0,0,23,FRA,1b729a98
2,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,1bd5bdc4
1657,285,47,0,5,19,237,0,0,0,0,2,26,23,FRA,1bfb6fef
917,297,105,0,0,0,0,0,0,0,0,2,0,23,FRA,1d2d5cc8
5,0,0,0,0,1,0,0,0,0,0,0,0,23,FRA,1d383c10
1338,230,22,1,2,42,208,0,0,0,0,5,36,23,FRA,1d5c96f8
1278,224,22,1,3,70,202,0,0,0,0,3,46,23,FRA,1ddbc7ca
634,14,14,0,3,2,0,0,0,0,0,0,8,23,FRA,1df4a109
1284,17,12,3,4,9,5,0,0,0,0,0,24,23,FRA,1e52971c
526,343,131,0,0,0,0,0,0,0,0,6,0,23,FRA,1e7aea56
20,1,0,0,0,1,0,1,0,1,0,0,0,23,FRA,1e93fc5d
238,16,2,0,3,2,14,0,0,0,0,0,3,23,FRA,1ec7e1c5
2,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,1f6298f2
260,37,1,0,1,8,4,0,0,0,0,0,20,23,FRA,2054d037
870,243,71,1,3,0,0,0,0,0,0,3,2,23,FRA,20b9f052
615,35,1,5,0,44,34,0,0,0,0,4,32,23,FRA,20e0dd86
1766,230,63,13,23,231,39,128,45,64,0,11,40,23,FRA,20e73fac
453,12,2,0,1,0,10,0,0,0,0,0,1,23,FRA,2180c761
10,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,22396615
525,12,9,2,1,1,2,0,0,0,0,3,5,23,FRA,22bfb57e
1716,322,63,2,2,39,259,0,0,0,0,6,36,23,FRA,2321ea6e
344,14,1,1,2,22,1,0,0,0,0,2,16,23,FRA,23c63b7f
373,218,81,0,3,0,0,0,0,0,0,2,0,23,FRA,2434f24a
702,24,5,2,2,58,18,1,0,0,0,3,40,23,FRA,25749008
421,58,16,3,11,39,11,18,9,9,0,4,20,23,FRA,2677a1de
1010,51,33,5,8,29,12,6,4,2,0,7,31,23,FRA,279ddf6a
416,248,63,0,0,0,0,0,0,0,0,3,1,23,FRA,28dabd43
313,15,1,0,0,15,10,4,2,0,0,0,15,23,FRA,29939a1d
395,99,5,0,0,35,93,1,0,0,0,2,14,23,FRA,29c02c9f
753,34,21,0,2,23,11,0,0,0,0,0,22,23,FRA,2acd49b9
878,6,6,4,5,23,0,0,0,0,0,2,27,23,FRA,2acf0cd7
1188,30,20,1,11,11,3,0,0,0,0,4,28,23,FRA,2b1bed19
629,5,5,1,6,2,0,0,0,0,0,3,4,23,FRA,2b471f99
865,59,6,14,19,37,1,11,6,0,0,10,26,23,FRA,2c0f8e9e
41,7,1,0,0,1,6,0,0,0,0,0,0,23,FRA,2c70d915
13,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,2c8a91b9
323,68,4,0,2,19,64,0,0,0,0,0,3,23,FRA,2ccd89a3
92,3,1,2,0,6,0,2,1,1,0,0,1,23,FRA,2d22cea7
217,6,5,1,1,1,0,0,0,0,0,0,1,23,FRA,2db2fd7b
431,12,1,6,0,33,8,2,0,0,0,1,10,23,FRA,2f9e4435
417,223,58,0,4,0,0,0,0,0,0,3,0,23,FRA,2fa2a875
9,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,300ec91c
225,18,3,0,0,24,11,4,0,4,0,1,9,23,FRA,3010aefb
305,12,1,1,1,10,8,0,0,0,0,1,12,23,FRA,30144daa
1540,418,98,3,6,169,242,78,40,33,0,5,38,23,FRA,30af8b93
1431,49,47,10,8,6,1,1,0,0,0,3,14,23,FRA,31626657
520,55,1,4,3,23,3,0,0,0,0,7,21,23,FRA,31822f8c
1660,185,123,7,20,96,1,61,49,11,0,8,22,23,FRA,3189f61a
1130,76,44,0,14,11,16,0,0,0,0,2,12,23,FRA,321a71a7
1882,142,116,0,30,5,10,0,0,0,0,7,20,23,FRA,32c2d95f
152,12,0,0,0,13,10,2,1,1,0,0,9,23,FRA,32e2163d
39,5,2,0,1,3,2,1,1,0,0,0,1,23,FRA,32f3d97e
2,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,331c5a98
279,45,2,0,1,13,43,0,0,0,0,1,4,23,FRA,3322e296
534,68,11,2,3,73,20,37,11,11,0,2,24,23,FRA,34a88e3e
508,26,2,3,3,34,6,16,9,0,0,4,21,23,FRA,35516eac
975,37,8,6,13,57,14,8,1,4,0,6,33,23,FRA,357103bd
11,1,1,0,0,0,0,0,0,0,0,0,0,23,FRA,3670aa71
423,17,10,0,2,2,7,0,0,0,0,0,6,23,FRA,3681cfff
989,103,26,8,8,111,17,60,23,31,1,7,35,23,FRA,3708e9fa
113,6,1,1,0,7,5,0,0,0,0,2,5,23,FRA,37143438
577,45,19,0,3,86,11,15,1,12,0,5,27,23,FRA,374fbf7d
1880,101,83,7,17,30,14,1,0,0,0,8,25,23,FRA,375622c5
87,43,8,0,0,0,0,0,0,0,0,1,0,23,FRA,3814120d
345,69,12,0,4,14,57,0,0,0,0,3,8,23,FRA,3916b09c
1261,68,23,1,3,20,45,0,0,0,0,4,20,23,FRA,3935e52e
758,173,15,4,2,37,156,2,2,0,0,0,19,23,FRA,3975195f
477,45,0,1,4,7,0,0,0,0,0,5,16,23,FRA,397ba086
722,101,9,1,3,14,92,0,0,0,0,5,25,23,FRA,39b326ed
441,55,13,1,2,46,4,38,19,14,0,1,11,23,FRA,3a24769f
1923,18,9,7,6,13,3,6,2,3,0,4,26,23,FRA,3b029691
23,1,0,0,0,1,0,0,0,0,0,0,0,23,FRA,3b676989
417,19,1,5,3,7,2,3,2,1,0,0,13,23,FRA,3bd65247
1702,43,40,1,16,9,3,0,0,0,0,5,12,23,FRA,3befc2b6
794,149,8,2,1,67,141,0,0,0,0,2,22,23,FRA,3c6bbbab
1129,52,48,1,5,1,3,0,0,0,0,1,1,23,FRA,3cdfc63e
717,378,89,0,1,0,0,0,0,0,0,1,0,23,FRA,3d214e5f
696,149,18,0,3,39,131,0,0,0,0,2,22,23,FRA,3dd738a1
87,11,0,0,0,4,1,0,0,0,0,0,0,23,FRA,3eaf8817
1550,75,49,2,6,1,22,0,0,0,0,6,12,23,FRA,3ecc8c5f
154,1,0,0,0,5,1,0,0,0,0,0,6,23,FRA,3ef0fa48
1721,40,37,0,20,0,3,0,0,0,0,2,10,23,FRA,3f319bb9
460,134,6,1,3,19,128,0,0,0,0,3,10,23,FRA,40221fa7
174,10,0,1,0,6,2,0,0,0,0,0,10,23,FRA,40774c6b
777,18,1,5,3,52,16,0,0,0,0,5,25,23,FRA,40ef7347
1077,51,32,0,1,1,6,0,0,0,0,2,2,23,FRA,41eebdf5
706,39,1,8,1,19,3,0,0,0,0,2,30,23,FRA,42276181
26,1,1,0,1,2,0,0,0,0,0,0,2,23,FRA,42f0113f
1291,59,2,8,2,47,13,17,3,0,0,5,27,23,FRA,42fd9c7f
503,13,9,0,10,1,3,0,0,0,0,1,5,23,FRA,4315f30d
950,98,10,0,2,16,88,0,0,0,0,1,12,23,FRA,433dc9a2
1431,72,56,0,20,6,9,0,0,0,0,4,13,23,FRA,43e7a164
956,25,23,4,0,0,0,0,0,0,0,1,1,23,FRA,4534a352
171,1,0,0,0,3,1,0,0,0,0,1,6,23,FRA,45cce300
242,10,1,3,3,0,0,0,0,0,0,3,1,23,FRA,462475ed
266,78,4,1,2,50,41,33,12,14,0,2,7,23,FRA,46359159
25,2,2,0,0,2,0,0,0,0,0,0,2,23,FRA,46750e9c
219,10,7,0,2,3,2,1,1,0,0,0,1,23,FRA,468fdbad
206,25,1,2,3,7,2,0,0,0,0,1,6,23,FRA,46faabfa
18,8,2,0,0,0,0,0,0,0,0,0,0,23,FRA,477e50ce
16,4,0,0,0,0,0,0,0,0,0,0,1,23,FRA,47c609d5
1243,36,32,5,20,4,4,0,0,0,0,5,16,23,FRA,489e80e3
576,16,13,3,6,5,1,0,0,0,0,0,11,23,FRA,48b28bfd
504,34,11,3,4,38,6,17,7,7,0,5,14,23,FRA,48d5bd33
763,65,35,1,12,8,26,0,0,0,0,1,11,23,FRA,49070d66
384,58,19,2,5,16,39,0,0,0,0,3,7,23,FRA,49136c42
0,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,4a021593
7,0,0,0,0,1,0,0,0,0,0,0,0,23,FRA,4a0c6555
2023,119,53,7,30,83,8,58,35,11,0,6,22,23,FRA,4a56052c
288,15,2,0,2,17,9,4,2,0,0,0,5,23,FRA,4a5e83ad
2,0,0,0,0,0,0,0,0,0,0,0,1,23,FRA,4a987ffa
6,2,0,0,0,0,0,0,0,0,0,1,0,23,FRA,4b792f35
423,75,23,5,0,62,4,47,17,21,1,3,9,23,FRA,4b96c347
127,15,0,0,1,3,2,0,0,0,0,0,3,23,FRA,4be0b467
29,8,1,0,0,0,7,0,0,0,0,0,0,23,FRA,4ca4f263
619,40,2,5,3,19,8,1,1,0,0,5,18,23,FRA,4ca4f601
327,33,6,1,0,48,20,7,2,4,0,1,21,23,FRA,4db5915d
111,26,3,1,0,7,23,0,0,0,0,0,1,23,FRA,4e0afc5d
106,6,0,0,0,2,0,0,0,0,0,0,9,23,FRA,4e47507a
840,349,102,0,9,0,0,0,0,0,0,2,2,23,FRA,4e7db402
15,8,0,0,0,1,8,0,0,0,0,0,1,23,FRA,4fb18ca4
55,1,1,0,1,0,0,0,0,0,0,0,0,23,FRA,5065d67d
661,27,27,0,7,1,0,0,0,0,0,2,4,23,FRA,5069b796
1,1,0,0,0,1,0,1,1,0,0,0,0,23,FRA,508a9011
39,2,0,0,0,3,2,0,0,0,0,0,0,23,FRA,50ac8941
593,9,2,5,5,13,1,0,0,0,0,1,17,23,FRA,5148dcc5
873,116,28,1,3,26,76,0,0,0,0,7,11,23,FRA,5167c97e
989,66,51,3,10,29,0,13,9,4,0,1,11,23,FRA,51c30111
50,29,5,0,0,0,0,0,0,0,0,0,0,23,FRA,51c83a90
1223,233,15,8,6,110,211,7,1,5,0,5,39,23,FRA,5219ab4a
9,1,0,1,0,1,0,0,0,0,0,0,1,23,FRA,52cd0e88
1806,12,10,5,17,54,2,0,0,0,0,2,32,23,FRA,5313ed43
1066,225,21,0,6,81,204,0,0,0,0,1,38,23,FRA,531a4aa8
834,353,75,0,4,0,0,0,0,0,0,1,1,23,FRA,53af52f3
568,9,8,0,4,0,1,0,0,0,0,0,5,23,FRA,546bb36e
102,19,0,0,0,10,19,0,0,0,0,0,3,23,FRA,547a72ad
595,16,14,0,3,1,2,0,0,0,0,0,8,23,FRA,562a4799
674,101,33,2,17,99,14,47,21,16,0,3,15,23,FRA,563fcd6b
221,39,1,0,1,34,32,5,1,4,0,0,18,23,FRA,5680bf3f
1280,64,63,1,22,4,1,0,0,0,0,1,5,23,FRA,56ae428b
3,0,0,0,0,0,0,0,0,0,0,0,0,23,FRA,574aa9ec
392,82,12,0,1,28,70,0,0,0,0,3,9,23,FRA,576817b7
641,51,15,2,3,42,10,24,11,5,0,2,19,23,FRA,57e3f0c7
458,61,18,7,10,58,4,34,16,12,0,1,10,23,FRA,58ae47b2
328,23,0,1,1,10,1,0,0,0,0,0,20,23,FRA,595e6f3e
739,18,5,3,1,52,6,7,4,2,0,4,13,23,FRA,59948ef7
8,0,0,0,0,2,0,0,0,0,0,0,0,23,FRA,5a6b06cd
1453,173,73,1,16,33,100,0,0,0,0,8,23,23,FRA,5b146df3
16,0,0,0,0,1,0,0,0,0,0,0,1,23,FRA,5b1bf5e3
33,3,2,0,0,0,0,1,0,0,0,0,0,23,FRA,5b3cfa12
54,3,0,0,0,1,0,0,0,0,0,0,2,23,FRA,5b479568
565,86,5,1,17,36,81,0,0,0,0,1,19,23,FRA,5b4bc323
310,20,1,3,1,2,0,0,0,0,0,1,6,23,FRA,5b92d896
2202,49,41,1,9,3,6,0,0,0,0,6,17,23,FRA,5b9512c5
15,1,1,0,0,0,0,0,0,0,0,0,0,23,FRA,5bf26efc
63,15,0,0,0,9,15,0,0,0,0,1,2,23,FRA,5c42e7ce
756,34,27,0,4,2,7,0,0,0,0,2,6,23,FRA,5cb215fc
877,26,2,5,3,31,16,1,0,1,0,2,27,23,FRA,5ceba7fc
1153,239,17,0,2,35,222,0,0,0,0,3,36,23,FRA,5d0e0a1f
667,196,36,0,4,55,153,5,1,3,0,1,26,23,FRA,5d8d7454
134,4,3,0,0,1,0,0,0,0,0,0,0,23,FRA,5d9577aa
53,5,0,1,0,1,1,0,0,0,0,0,3,23,FRA,5e080f73
1280,35,35,1,12,7,0,0,0,0,0,2,19,23,FRA,5e22e2a4
550,5,0,1,5,30,3,0,0,0,0,0,19,23,FRA,5e5249c8
17,2,0,0,0,0,0,0,0,0,0,0,0,23,FRA,5e6355f8
1220,44,27,5,6,24,8,4,0,0,0,3,25,23,FRA,5ea8ef20
657,63,13,3,2,140,9,40,19,10,0,5,36,23,FRA,5f3eaaf5
